family_id,region,survey_type,indicator_key,value,indicator
FAM-02349,Western New York,Child Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02350,Hudson Valley,Child Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02351,Central New York,Family/Guardian Survey,respite_access_adequate,0,Adequate access to respite
FAM-02352,Hudson Valley,Family/Guardian Survey,respite_access_adequate,0,Adequate access to respite
FAM-02353,Hudson Valley,Child Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02354,North Country,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02355,Central New York,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02356,New York City,Child Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02357,Central New York,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02358,New York City,Child Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02359,Finger Lakes,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02360,Finger Lakes,Child Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02361,Hudson Valley,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
FAM-02362,New York City,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02363,Mohawk Valley,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02364,Capital Region,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02365,New York City,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
FAM-02366,Finger Lakes,Child Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02367,Central New York,Child Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02368,Hudson Valley,Child Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02369,New York City,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
FAM-02370,Capital Region,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02371,New York City,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
FAM-02372,New York City,Child Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02373,New York City,Child Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02374,Capital Region,Child Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02375,Finger Lakes,Child Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02376,Central New York,Child Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02377,Long Island,Child Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02378,New York City,Child Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02379,North Country,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
FAM-02380,New York City,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
FAM-02381,North Country,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02382,Long Island,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02383,New York City,Family/Guardian Survey,respite_access_adequate,0,Adequate access to respite
FAM-02384,New York City,Child Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02385,New York City,Child Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02386,Long Island,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02387,Hudson Valley,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02388,Long Island,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02389,Western New York,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02390,Hudson Valley,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02391,Long Island,Child Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02392,Capital Region,Family/Guardian Survey,respite_access_adequate,0,Adequate access to respite
FAM-02393,Hudson Valley,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02394,Western New York,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02395,Hudson Valley,Child Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02396,Capital Region,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
FAM-02397,Hudson Valley,Child Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02398,Capital Region,Child Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02399,Capital Region,Child Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02400,Central New York,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
FAM-00001,Western New York,Adult Family Survey,community_connections_support,0,Supported to build community connections
FAM-00002,Long Island,Adult Family Survey,community_connections_support,1,Supported to build community connections
FAM-00003,Southern Tier,Adult Family Survey,community_connections_support,0,Supported to build community connections
FAM-00004,Long Island,Family/Guardian Survey,community_connections_support,1,Supported to build community connections
FAM-00005,Western New York,Family/Guardian Survey,community_connections_support,1,Supported to build community connections
FAM-00006,Finger Lakes,Child Family Survey,community_connections_support,1,Supported to build community connections
FAM-00007,Western New York,Adult Family Survey,community_connections_support,0,Supported to build community connections
FAM-00008,North Country,Adult Family Survey,community_connections_support,1,Supported to build community connections
FAM-00009,Long Island,Child Family Survey,community_connections_support,1,Supported to build community connections
FAM-00010,Mohawk Valley,Adult Family Survey,community_connections_support,0,Supported to build community connections
FAM-00011,Western New York,Family/Guardian Survey,community_connections_support,1,Supported to build community connections
FAM-00012,New York City,Child Family Survey,community_connections_support,0,Supported to build community connections
FAM-00013,Southern Tier,Child Family Survey,community_connections_support,1,Supported to build community connections
FAM-00014,Long Island,Adult Family Survey,community_connections_support,1,Supported to build community connections
FAM-00015,Capital Region,Family/Guardian Survey,community_connections_support,0,Supported to build community connections
FAM-00016,Southern Tier,Adult Family Survey,community_connections_support,1,Supported to build community connections
FAM-00017,New York City,Child Family Survey,community_connections_support,1,Supported to build community connections
FAM-00018,Long Island,Child Family Survey,community_connections_support,0,Supported to build community connections
FAM-00019,New York City,Adult Family Survey,community_connections_support,1,Supported to build community connections
FAM-00020,Long Island,Adult Family Survey,community_connections_support,1,Supported to build community connections
FAM-00021,New York City,Adult Family Survey,community_connections_support,1,Supported to build community connections
FAM-00022,Hudson Valley,Child Family Survey,community_connections_support,1,Supported to build community connections
FAM-00023,New York City,Child Family Survey,community_connections_support,0,Supported to build community connections
FAM-00024,Long Island,Child Family Survey,community_connections_support,1,Supported to build community connections
FAM-00025,Hudson Valley,Adult Family Survey,community_connections_support,0,Supported to build community connections
FAM-00026,Long Island,Child Family Survey,community_connections_support,1,Supported to build community connections
FAM-00027,Western New York,Adult Family Survey,community_connections_support,0,Supported to build community connections
FAM-00028,Southern Tier,Adult Family Survey,community_connections_support,0,Supported to build community connections
FAM-00029,Capital Region,Adult Family Survey,community_connections_support,1,Supported to build community connections
FAM-00030,Capital Region,Child Family Survey,community_connections_support,1,Supported to build community connections
FAM-00031,Finger Lakes,Family/Guardian Survey,community_connections_support,1,Supported to build community connections
FAM-00032,Hudson Valley,Family/Guardian Survey,community_connections_support,0,Supported to build community connections
FAM-00033,Southern Tier,Child Family Survey,community_connections_support,1,Supported to build community connections
FAM-00034,Central New York,Family/Guardian Survey,community_connections_support,0,Supported to build community connections
FAM-00035,New York City,Adult Family Survey,community_connections_support,1,Supported to build community connections
FAM-00036,Hudson Valley,Family/Guardian Survey,community_connections_support,0,Supported to build community connections
FAM-00037,Hudson Valley,Adult Family Survey,community_connections_support,0,Supported to build community connections
FAM-00038,Long Island,Family/Guardian Survey,community_connections_support,0,Supported to build community connections
FAM-00039,New York City,Family/Guardian Survey,community_connections_support,1,Supported to build community connections
FAM-00040,Central New York,Family/Guardian Survey,community_connections_support,0,Supported to build community connections
FAM-00041,Hudson Valley,Family/Guardian Survey,community_connections_support,1,Supported to build community connections
FAM-00042,New York City,Child Family Survey,community_connections_support,0,Supported to build community connections
FAM-00043,Capital Region,Adult Family Survey,community_connections_support,1,Supported to build community connections
FAM-00044,Hudson Valley,Adult Family Survey,community_connections_support,0,Supported to build community connections
FAM-00045,New York City,Family/Guardian Survey,community_connections_support,0,Supported to build community connections
FAM-00046,Long Island,Adult Family Survey,community_connections_support,0,Supported to build community connections
FAM-00047,Hudson Valley,Family/Guardian Survey,community_connections_support,0,Supported to build community connections
FAM-00048,Western New York,Adult Family Survey,community_connections_support,1,Supported to build community connections
FAM-00049,Long Island,Child Family Survey,community_connections_support,1,Supported to build community connections
FAM-00050,Long Island,Child Family Survey,community_connections_support,1,Supported to build community connections
FAM-00051,Hudson Valley,Child Family Survey,community_connections_support,1,Supported to build community connections
FAM-00052,Finger Lakes,Adult Family Survey,community_connections_support,1,Supported to build community connections
FAM-00053,Hudson Valley,Family/Guardian Survey,community_connections_support,0,Supported to build community connections
FAM-00054,Finger Lakes,Family/Guardian Survey,community_connections_support,0,Supported to build community connections
FAM-00055,Finger Lakes,Adult Family Survey,community_connections_support,0,Supported to build community connections
FAM-00056,New York City,Family/Guardian Survey,community_connections_support,1,Supported to build community connections
FAM-00057,Long Island,Child Family Survey,community_connections_support,1,Supported to build community connections
FAM-00058,Long Island,Child Family Survey,community_connections_support,1,Supported to build community connections
FAM-00059,Long Island,Family/Guardian Survey,community_connections_support,1,Supported to build community connections
FAM-00060,Finger Lakes,Adult Family Survey,community_connections_support,0,Supported to build community connections
FAM-00061,Central New York,Adult Family Survey,community_connections_support,1,Supported to build community connections
FAM-00062,Mohawk Valley,Child Family Survey,community_connections_support,1,Supported to build community connections
